uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100006091,"Support Center for Advanced Telecommunications Technology Research Foundation",
http://dx.doi.org/10.13039/501100003588,"Supreme Court of Korea",
http://dx.doi.org/10.13039/501100003598,"Supreme Prosecutors´ Office",
http://dx.doi.org/10.13039/501100004352,"Suranaree University of Technology",
http://dx.doi.org/10.13039/100006047,"Surdna Foundation",
http://dx.doi.org/10.13039/100004175,"Surfrider Foundation",
http://dx.doi.org/10.13039/501100004353,"Surrey Space Centre, University of Surrey",
http://dx.doi.org/10.13039/100006947,"SurveyMonkey",
http://dx.doi.org/10.13039/100009634,"Susan G. Komen",
http://dx.doi.org/10.13039/100008546,"Susan G. Komen North Carolina Triangle to the Coast",
http://dx.doi.org/10.13039/100000869,"Susan G. Komen for the Cure",
http://dx.doi.org/10.13039/100005987,"Susan G. Komen for the Cure, Komen Wyoming Affiliate",
http://dx.doi.org/10.13039/100007447,"Susan Thompson Buffett Foundation",
http://dx.doi.org/10.13039/100008406,"Susan and Leonard Feinstein Inflammatory Bowel Disease Clinical Center at Mount Sinai",
http://dx.doi.org/10.13039/100006137,"Sustainability Performance Office",
http://dx.doi.org/10.13039/501100008929,"Sustainability Victoria",
http://dx.doi.org/10.13039/501100000099,"Sustainable Development Technology Canada",
http://dx.doi.org/10.13039/501100001603,"Sustainable Energy Authority of Ireland",
http://dx.doi.org/10.13039/501100002564,"Suwon Catholic University",
http://dx.doi.org/10.13039/501100004716,"Suzhou University of Science and Technology",
http://dx.doi.org/10.13039/100007434,"Suzuken Memorial Foundation",
http://dx.doi.org/10.13039/501100007371,"Svend Andersen Fonden",
http://dx.doi.org/10.13039/501100006301,"Svend Beck, Peter Holm og Vagn Jacobsens Almene Fond",
http://dx.doi.org/10.13039/501100004356,"Svensk Förening för Sömnforskning och Sömnmedicin",
http://dx.doi.org/10.13039/501100004354,"Svensk Kärnbränslehantering",
http://dx.doi.org/10.13039/501100006361,"Svenska Cellulosa Aktiebolaget",
http://dx.doi.org/10.13039/501100001862,"Svenska Forskningsrådet Formas",
http://dx.doi.org/10.13039/501100006128,"Svenska Frimurarorden",
http://dx.doi.org/10.13039/100010761,"Svenska Föreningen för Allergologi",
http://dx.doi.org/10.13039/100009588,"Svenska Jägareförbundet",
http://dx.doi.org/10.13039/501100008016,"Svenska Kennelklubben",
http://dx.doi.org/10.13039/501100004358,"Svenska Kommunalarbetareförbundet",
http://dx.doi.org/10.13039/501100007247,"Svenska Kulturfonden",
http://dx.doi.org/10.13039/501100007687,"Svenska Läkaresällskapet",
http://dx.doi.org/10.13039/100010730,"Svenska Parkinsonstiftelsen",
http://dx.doi.org/10.13039/100010764,"Svenska Pedodontiföreningen",
http://dx.doi.org/10.13039/501100005641,"Svenska Rovdjursföreningen",
http://dx.doi.org/10.13039/501100003748,"Svenska Sällskapet för Medicinsk Forskning",
http://dx.doi.org/10.13039/501100005301,"Svenska Tandläkare-Sällskapet",
http://dx.doi.org/10.13039/501100003414,"Sveriges Geologiska Undersökning",
http://dx.doi.org/10.13039/100010762,"Sveriges Ingenjörer",
http://dx.doi.org/10.13039/501100004360,"Sveriges Lantbruksuniversitet",
http://dx.doi.org/10.13039/501100007308,"Sveriges Läkarförbund",
http://dx.doi.org/10.13039/100009488,"Sveriges Meteorologiska och Hydrologiska Institut",
http://dx.doi.org/10.13039/100010763,"Sveriges Ornitologiska Förening",
http://dx.doi.org/10.13039/501100007190,"Sveriges Regering",
http://dx.doi.org/10.13039/501100002335,"Sveriges Riksbanken",
http://dx.doi.org/10.13039/501100005300,"Sveriges Tandläkarförbund",
http://dx.doi.org/10.13039/100008993,"Sveučilište u Zagrebu",
http://dx.doi.org/10.13039/501100004856,"Swami Ramanand Teerth Marathwada University",
http://dx.doi.org/10.13039/501100001242,"Swan River Trust",
http://dx.doi.org/10.13039/100010039,"Swansea Metropolitan University",
http://dx.doi.org/10.13039/501100001317,"Swansea University",
http://dx.doi.org/10.13039/100001888,"Swanson Family Foundation",
http://dx.doi.org/10.13039/100007125,"Swanson School of Engineering, University of Pittsburgh",
http://dx.doi.org/10.13039/501100008417,"Sweden and Martina",
http://dx.doi.org/10.13039/501100001727,"Sweden-America Foundation",
http://dx.doi.org/10.13039/501100004533,"Sweden-Japan Foundation",
http://dx.doi.org/10.13039/501100007416,"Swedish Brain Power",
http://dx.doi.org/10.13039/501100001728,"Swedish Foundation for International Cooperation in Research and Higher Education",
http://dx.doi.org/10.13039/100008442,"Swedish Movement Disorder Society",
http://dx.doi.org/10.13039/501100001859,"Swedish National Space Board",
http://dx.doi.org/10.13039/100009743,"Swenson College of Science and Engineering, University of Minnesota Duluth",
http://dx.doi.org/10.13039/100002362,"Swigert Foundation",
http://dx.doi.org/10.13039/501100007916,"Swinburne",
http://dx.doi.org/10.13039/501100001781,"Swinburne University of Technology",
http://dx.doi.org/10.13039/501100008492,"Swiss Continence Foundation",
http://dx.doi.org/10.13039/501100006505,"Swiss Re",
http://dx.doi.org/10.13039/501100004363,"Swisse Wellness",
http://dx.doi.org/10.13039/501100004364,"Swisselectric",
http://dx.doi.org/10.13039/501100006356,"Syddansk Universitet",
http://dx.doi.org/10.13039/501100001243,"Sydney Catchment Authority",
http://dx.doi.org/10.13039/501100004365,"Sydney Medical School",
http://dx.doi.org/10.13039/501100007811,"Sydney Medical School Foundation",
http://dx.doi.org/10.13039/100008654,"Sydney and J.L. Huffines Institute for Sports Medicine and Human Performance",
http://dx.doi.org/10.13039/501100008986,"Sydvästra Skånes Diabetesförening",
http://dx.doi.org/10.13039/501100005633,"Sydäntutkimussäätiö",
http://dx.doi.org/10.13039/100008717,"Sylvia and Charles Viertel Charitable Foundation",
http://dx.doi.org/10.13039/100004732,"Symantec Corporation",
http://dx.doi.org/10.13039/100007141,"Synarc",
http://dx.doi.org/10.13039/501100004393,"Synergenz BioSciences",
http://dx.doi.org/10.13039/100010753,"Syngaschem",
http://dx.doi.org/10.13039/501100005419,"Syngenta Foundation for Sustainable Agriculture",
http://dx.doi.org/10.13039/100007140,"Synopsys",
http://dx.doi.org/10.13039/100007126,"Syracuse University",
http://dx.doi.org/10.13039/501100006383,"Syöpäjärjestöt",
http://dx.doi.org/10.13039/501100007327,"Sálim Ali Centre for Ornithology and Natural History",
http://dx.doi.org/10.13039/501100007428,"Sächsische Akademie der Wissenschaften zu Leipzig",
http://dx.doi.org/10.13039/501100006298,"Sächsische Aufbaubank",
http://dx.doi.org/10.13039/501100006114,"Sächsisches Staatsministerium für Wissenschaft und Kunst",
http://dx.doi.org/10.13039/501100007143,"Sähkötekniikan Korkeakoulu, Aalto-yliopisto",
http://dx.doi.org/10.13039/501100008452,"Säästöpankkien Tutkimussäätiö",
http://dx.doi.org/10.13039/100010813,"Södra Skogsägarnas Stiftelse för Forskning, Utveckling och Utbildning",
http://dx.doi.org/10.13039/501100003811,"Södra Älvsborgs Sjukhus",
http://dx.doi.org/10.13039/501100004935,"Süleyman Demirel Üniversitesi",
http://dx.doi.org/10.13039/100007448,"T. Boone Pickens Foundation",
http://dx.doi.org/10.13039/100001300,"T. Rowe Price Program for Charitable Giving",
http://dx.doi.org/10.13039/501100004411,"T.C. Gida Tarim ve Hayvancilik Bakanligi",
http://dx.doi.org/10.13039/501100007503,"T.C. stanbul Kltr niversitesi",
http://dx.doi.org/10.13039/100001227,"T.J. Martell Foundation",
http://dx.doi.org/10.13039/100008372,"TAG Institute for Social Development",
http://dx.doi.org/10.13039/100003454,"TAIHO KOGYO TRIBOLOGY RESEARCH FOUNDATION",
http://dx.doi.org/10.13039/100004733,"TD Bank",
http://dx.doi.org/10.13039/100011029,"TIAA Institute",
http://dx.doi.org/10.13039/100006039,"TIAA-CREF Institute",
http://dx.doi.org/10.13039/100004457,"TWAS",R
http://dx.doi.org/10.13039/501100004366,"Tabriz University of Medical Sciences",
http://dx.doi.org/10.13039/100007171,"Taconic Foundation",
http://dx.doi.org/10.13039/501100002565,"Taeshin Christian University",
http://dx.doi.org/10.13039/501100002403,"Taibah University",
http://dx.doi.org/10.13039/501100006261,"Taif University",
http://dx.doi.org/10.13039/100009954,"Taiho Pharmaceutical",
http://dx.doi.org/10.13039/100008904,"Taipei Hospital",
http://dx.doi.org/10.13039/501100004700,"Taipei Medical University",
http://dx.doi.org/10.13039/501100008108,"Taipei Tzu Chi Hospital",
http://dx.doi.org/10.13039/501100006453,"Taisho Toyama Pharmaceutical Company",
http://dx.doi.org/10.13039/501100008761,"Taiwan Foundation for Democracy",
http://dx.doi.org/10.13039/501100004367,"Taiwan Kansei Information Association",
http://dx.doi.org/10.13039/501100004368,"Taiwan Semiconductor Manufacturing Company",
http://dx.doi.org/10.13039/501100006768,"Taiyuan University of Technology",
http://dx.doi.org/10.13039/100008965,"Takahashi Industrial and Economic Research Foundation",
http://dx.doi.org/10.13039/501100004369,"Takasago",
http://dx.doi.org/10.13039/501100006680,"Takeda Medical Research Foundation",
http://dx.doi.org/10.13039/100008373,"Takeda Pharmaceutical Company",
http://dx.doi.org/10.13039/100005570,"Takeda Pharmaceuticals North America",
http://dx.doi.org/10.13039/100007723,"Takeda Pharmaceuticals U.S.A.",
http://dx.doi.org/10.13039/100007449,"Takeda Science Foundation",
http://dx.doi.org/10.13039/100002364,"Talbots Charitable Foundation",
http://dx.doi.org/10.13039/501100005789,"Tallinna Tehnikaülikool",
http://dx.doi.org/10.13039/501100008762,"Tamil Nadu State Council for Higher Education",
http://dx.doi.org/10.13039/501100005735,"Tamkang University",
http://dx.doi.org/10.13039/100006043,"Tampa Bay Estuary Program",
http://dx.doi.org/10.13039/501100004370,"Tampereen Teknillinen Yliopisto",
http://dx.doi.org/10.13039/501100006706,"Tampereen TuberkuloosisäätiÖ",
http://dx.doi.org/10.13039/501100004371,"Tampereen Yliopisto",
http://dx.doi.org/10.13039/501100003773,"Tampieri Financial Group",
http://dx.doi.org/10.13039/501100001356,"Tan Kah Kee Foundation",
http://dx.doi.org/10.13039/100008364,"Tandlægeforeningen",
http://dx.doi.org/10.13039/100009922,"Tank Automotive Research, Development and Engineering Center",
http://dx.doi.org/10.13039/501100007950,"Tanta University",
http://dx.doi.org/10.13039/501100005883,"Tanzania Commission for Science and Technology",
http://dx.doi.org/10.13039/501100005914,"Tanzania Wildlife Research Institute",
http://dx.doi.org/10.13039/501100007810,"Tarbiat Moallem University",
http://dx.doi.org/10.13039/501100008257,"Tarbiat Modares University",
http://dx.doi.org/10.13039/100004791,"Target Corporation",
http://dx.doi.org/10.13039/501100008171,"Target Ovarian Cancer",
http://dx.doi.org/10.13039/501100008559,"Tarim University",
http://dx.doi.org/10.13039/100007127,"Tarix Pharmaceuticals",
http://dx.doi.org/10.13039/501100007821,"Tartu Ülikool",
http://dx.doi.org/10.13039/501100004518,"Tasly Holding Group",
http://dx.doi.org/10.13039/501100001405,"Tata Institute of Fundamental Research",
http://dx.doi.org/10.13039/501100007220,"Tata Steel",
http://dx.doi.org/10.13039/501100005915,"Tata Trusts",
http://dx.doi.org/10.13039/501100004372,"Tatung University",
http://dx.doi.org/10.13039/501100004373,"Tauno Tönningin Säätiö",
http://dx.doi.org/10.13039/100005872,"Tawani Foundation",
http://dx.doi.org/10.13039/100010445,"Taylor's Tale",
http://dx.doi.org/10.13039/100006922,"Teachers College",
http://dx.doi.org/10.13039/100006472,"Teachers Insurance and Annuity Association - College Retirement Equities Fund",
http://dx.doi.org/10.13039/100009262,"Teaching and Learning Research Initiative",
http://dx.doi.org/10.13039/501100001604,"Teagasc",
http://dx.doi.org/10.13039/100009244,"Team Sanfilippo Foundation",
http://dx.doi.org/10.13039/100006041,"Tear Film and Ocular Surface Society",
http://dx.doi.org/10.13039/100006139,"Technical and Regulatory Support",
http://dx.doi.org/10.13039/501100005280,"Technická Univerzita v Liberci",
http://dx.doi.org/10.13039/501100006260,"Technion-Israel Institute of Technology",
http://dx.doi.org/10.13039/100007223,"Technische Universitat Wien",R
http://dx.doi.org/10.13039/501100001831,"Technische Universiteit Delft",
http://dx.doi.org/10.13039/501100003005,"Technische Universiteit Eindhoven",
http://dx.doi.org/10.13039/501100006764,"Technische Universität Berlin",
http://dx.doi.org/10.13039/501100004871,"Technische Universität Braunschweig",
http://dx.doi.org/10.13039/100009117,"Technische Universität Chemnitz",
http://dx.doi.org/10.13039/501100005714,"Technische Universität Darmstadt",
http://dx.doi.org/10.13039/501100002957,"Technische Universität Dresden",
http://dx.doi.org/10.13039/100008332,"Technische Universität Graz",
http://dx.doi.org/10.13039/501100007826,"Technische Universität Ilmenau",
http://dx.doi.org/10.13039/100009044,"Technische Universität Kaiserslautern",
http://dx.doi.org/10.13039/501100005713,"Technische Universität München",
http://dx.doi.org/10.13039/501100004729,"Technische Universität Wien",
http://dx.doi.org/10.13039/501100002969,"Technologická Agentura České Republiky",
http://dx.doi.org/10.13039/501100001857,"Technology Information, Forecasting and Assessment Council",
http://dx.doi.org/10.13039/100006180,"Technology Innovation and Development",
http://dx.doi.org/10.13039/100000205,"Technology Opportunities Program",
http://dx.doi.org/10.13039/501100000396,"Technology Strategy Board",
http://dx.doi.org/10.13039/100010036,"Teesside University",
http://dx.doi.org/10.13039/501100005391,"Tehran Heart Center",
http://dx.doi.org/10.13039/501100004484,"Tehran University of Medical Sciences and Health Services",
http://dx.doi.org/10.13039/501100003406,"Tekes",
http://dx.doi.org/10.13039/501100007477,"Tekke Huizinga Fonds",
http://dx.doi.org/10.13039/501100007456,"Tekniikan Akatemia",
http://dx.doi.org/10.13039/501100005637,"Tekniikan Edistämissäätiö",
http://dx.doi.org/10.13039/501100008894,"Teknofil",
http://dx.doi.org/10.13039/100008393,"Teknologi og Produktion, Det Frie Forskningsråd",
http://dx.doi.org/10.13039/501100007167,"Teknologian Tutkimuskeskus VTT",
http://dx.doi.org/10.13039/501100006136,"Teknologiateollisuuden 100-Vuotisjuhlasäätiö",
http://dx.doi.org/10.13039/501100004375,"Tel Aviv University",
http://dx.doi.org/10.13039/100007396,"Telecom Italia",
http://dx.doi.org/10.13039/100006965,"Telemedicine and Advanced Technology Research Center",
http://dx.doi.org/10.13039/501100007806,"Telkom Foundation Trust",
http://dx.doi.org/10.13039/100002368,"Tellabs",
http://dx.doi.org/10.13039/100001891,"Tellabs Foundation",
http://dx.doi.org/10.13039/501100000945,"Telstra Foundation",
http://dx.doi.org/10.13039/501100004394,"Tembec",
http://dx.doi.org/10.13039/100010842,"Temple University",
http://dx.doi.org/10.13039/100006816,"Temple University Health System",
http://dx.doi.org/10.13039/100001362,"Temple-Inland Foundation",
http://dx.doi.org/10.13039/100007129,"Tempronics",
http://dx.doi.org/10.13039/100011437,"Tennessee Academy of Science",
http://dx.doi.org/10.13039/100011135,"Tennessee Agricultural Experiment Station",
http://dx.doi.org/10.13039/100007128,"Tennessee Wildlife Resources Agency",
http://dx.doi.org/10.13039/100011328,"Tennis Australia",
http://dx.doi.org/10.13039/501100000723,"Tenovus",
http://dx.doi.org/10.13039/501100004395,"Teollisuuden Voima Oyj",
http://dx.doi.org/10.13039/100004456,"Terra Viva Grants",
http://dx.doi.org/10.13039/100010894,"Terrafix Geosynthetics",
http://dx.doi.org/10.13039/501100001246,"Territory and Municipal Services",
http://dx.doi.org/10.13039/501100002655,"Terry Fox Foundation",
http://dx.doi.org/10.13039/501100004376,"Terry Fox Research Institute",
http://dx.doi.org/10.13039/100007879,"Tertiary Education Commission",
http://dx.doi.org/10.13039/501100008895,"Tertiary Education Trust Fund",
http://dx.doi.org/10.13039/501100008645,"Terumo",
http://dx.doi.org/10.13039/100006432,"Terumo BCT",
http://dx.doi.org/10.13039/501100008670,"Terumo Foundation for Life Sciences and Arts",
http://dx.doi.org/10.13039/501100005878,"Terveyden Tutkimuksen Toimikunta",
http://dx.doi.org/10.13039/100006259,"Teva Pharmaceutical Industries",
http://dx.doi.org/10.13039/100011486,"Texas A and M Engineering Experiment Station, Texas A and M University",
http://dx.doi.org/10.13039/100010856,"Texas A and M International University",
http://dx.doi.org/10.13039/100007904,"Texas A and M University",
http://dx.doi.org/10.13039/100010857,"Texas A and M University-Central Texas",
http://dx.doi.org/10.13039/100010858,"Texas A and M University-Commerce",
http://dx.doi.org/10.13039/100007809,"Texas A and M University-Corpus Christi",
http://dx.doi.org/10.13039/100010859,"Texas A and M University-Kingsville",
http://dx.doi.org/10.13039/100010860,"Texas A and M University-San Antonio",
http://dx.doi.org/10.13039/100010861,"Texas A and M-Texarkana",
http://dx.doi.org/10.13039/100011438,"Texas Academy of Science",
http://dx.doi.org/10.13039/100004913,"Texas AgriLife Research",
http://dx.doi.org/10.13039/100004914,"Texas Animal Health Commission",
http://dx.doi.org/10.13039/100011491,"Texas Association for Play Therapy",
http://dx.doi.org/10.13039/100004929,"Texas Board of Nursing",
http://dx.doi.org/10.13039/100007137,"Texas Children's Hospital",
http://dx.doi.org/10.13039/100008439,"Texas Christian University",
http://dx.doi.org/10.13039/100004921,"Texas Commission on Environmental Quality",
http://dx.doi.org/10.13039/100004915,"Texas Commission on the Arts",
http://dx.doi.org/10.13039/100004919,"Texas Council for Developmental Disabilities",
http://dx.doi.org/10.13039/100010605,"Texas Department of Agriculture",
http://dx.doi.org/10.13039/100004932,"Texas Department of Transportation",
http://dx.doi.org/10.13039/100004920,"Texas Education Agency",
http://dx.doi.org/10.13039/100006945,"Texas Emerging Technology Fund",
http://dx.doi.org/10.13039/100004923,"Texas Forest Service",
http://dx.doi.org/10.13039/100004924,"Texas Groundwater Protection Committee",
http://dx.doi.org/10.13039/100004925,"Texas Health and Human Services Commission",
http://dx.doi.org/10.13039/100010551,"Texas Heart Institute",
http://dx.doi.org/10.13039/100004926,"Texas Higher Education Coordinating Board",
http://dx.doi.org/10.13039/100004927,"Texas Historical Commission",
http://dx.doi.org/10.13039/100010487,"Texas Institute for Brain Injury and Repair, University of Texas Southwestern Medical Center",
http://dx.doi.org/10.13039/100004361,"Texas Instruments",
http://dx.doi.org/10.13039/100004928,"Texas Medical Board",
http://dx.doi.org/10.13039/100004930,"Texas Parks and Wildlife Department",
http://dx.doi.org/10.13039/100005794,"Texas Sea Grant, Texas A and M University",
http://dx.doi.org/10.13039/100005763,"Texas Space Grant Consortium",
http://dx.doi.org/10.13039/100008882,"Texas State University",
http://dx.doi.org/10.13039/100007131,"Texas Tech University",
http://dx.doi.org/10.13039/100004933,"Texas Veterinary Medical Diagnostic Laboratory",
http://dx.doi.org/10.13039/100004934,"Texas Water Development Board",
http://dx.doi.org/10.13039/100007170,"Texas Workforce Commission",
http://dx.doi.org/10.13039/100004935,"Texas Youth Commission",
http://dx.doi.org/10.13039/501100008275,"Th. Maigaards Eftf. Fru Lily Benthine Lunds Fond af 1.6. 1978",
http://dx.doi.org/10.13039/501100008755,"Thailand Development Research Institute",
http://dx.doi.org/10.13039/501100007209,"Thailand Graduate Institute of Science and Technology",
http://dx.doi.org/10.13039/501100004396,"Thailand Research Fund",
http://dx.doi.org/10.13039/100008966,"Thailand Toray Science Foundation",
http://dx.doi.org/10.13039/501100007034,"Thales Group",
http://dx.doi.org/10.13039/501100005790,"Thammasat University",
http://dx.doi.org/10.13039/100000984,"The Asia Foundation",
http://dx.doi.org/10.13039/501100001274,"The Clothworkers’ Company",
http://dx.doi.org/10.13039/100001041,"The Cockrell Foundation",
http://dx.doi.org/10.13039/501100000018,"The College of Family Physicians of Canada",
http://dx.doi.org/10.13039/501100000021,"The Elizabeth Greenshields Foundation",
http://dx.doi.org/10.13039/501100001114,"The Endocrine Society of Australia",
http://dx.doi.org/10.13039/100000927,"The Harry and Jeanette Weinberg Foundation, Inc",
http://dx.doi.org/10.13039/501100001109,"The Hermon Slade Foundation",
http://dx.doi.org/10.13039/501100006644,"The Institute and Faculty of Actuaries",
http://dx.doi.org/10.13039/100003720,"The Ken D'Angelo Foundation",
http://dx.doi.org/10.13039/100000891,"The New York Times Company Foundation, Inc.",
http://dx.doi.org/10.13039/501100001108,"The Ophthalmic Research Institute of Australia",
http://dx.doi.org/10.13039/501100004787,"The Research Council",
http://dx.doi.org/10.13039/501100006624,"The Society for Mental Health Research",
http://dx.doi.org/10.13039/100010323,"The Wildlife Society",
http://dx.doi.org/10.13039/501100008094,"The Women's Foundation",
http://dx.doi.org/10.13039/501100002222,"The World Academy of Sciences",
http://dx.doi.org/10.13039/100007163,"Therakos",
http://dx.doi.org/10.13039/501100007313,"Thermal and Electric Energy Technology Foundation",
http://dx.doi.org/10.13039/100011033,"Thermo Fisher Scientific",
http://dx.doi.org/10.13039/100005180,"Thermo Scientific",
http://dx.doi.org/10.13039/501100004764,"Thiagarajar College of Engineering",
http://dx.doi.org/10.13039/501100007055,"Third Military Medical University",
http://dx.doi.org/10.13039/501100007042,"Third World Academy of Sciences",
http://dx.doi.org/10.13039/501100005919,"Third World Organization for Women in Science",
http://dx.doi.org/10.13039/100002096,"Thomas B. Fordham Institute",
http://dx.doi.org/10.13039/100006990,"Thomas F. and Kate Miller Jeffress Memorial Trust",
http://dx.doi.org/10.13039/100009355,"Thomas Foundation",
http://dx.doi.org/10.13039/100006802,"Thomas Hartman Center for Parkinson' Research, Stony Brook University",
http://dx.doi.org/10.13039/100009356,"Thomas Hartman Foundation for Parkinson’s Research",
http://dx.doi.org/10.13039/100008513,"Thomas Jefferson University",
http://dx.doi.org/10.13039/100011465,"Thomas University",
http://dx.doi.org/10.13039/100006745,"Thomas Wilson Sanitarium For Children of Baltimore City",
http://dx.doi.org/10.13039/501100004402,"Thomas Young Centre",
http://dx.doi.org/10.13039/501100003552,"Thomas and Margaret Roddan Trust",
http://dx.doi.org/10.13039/100011225,"Thomas and Stacey Siebel Foundation",
http://dx.doi.org/10.13039/100004686,"Thompson",
http://dx.doi.org/10.13039/100004694,"Thor Industries",
http://dx.doi.org/10.13039/501100008041,"Thora og Viggo Groves Mindelegat",
http://dx.doi.org/10.13039/501100001247,"Thoracic Society of Australia and New Zealand",
http://dx.doi.org/10.13039/100010261,"Thoracic Surgery Foundation",
http://dx.doi.org/10.13039/100005631,"Thoracic Surgery Foundation for Research and Education",
http://dx.doi.org/10.13039/100007145,"Thoratec Corporation",
http://dx.doi.org/10.13039/501100006686,"Thorsten och Elsa Segerfalks Stiftelse",
http://dx.doi.org/10.13039/100005627,"Thrasher Research Fund",
http://dx.doi.org/10.13039/100006045,"Threshold Foundation",
http://dx.doi.org/10.13039/100009445,"Thrivent Financial Foundation",
http://dx.doi.org/10.13039/100008694,"Thumbay Foundation",
http://dx.doi.org/10.13039/501100007879,"Thure F och Karin Forsbergs Stiftelse",
http://dx.doi.org/10.13039/100001740,"Thurgood Marshall College Fund",
http://dx.doi.org/10.13039/100008888,"Thyne Reid Foundation",
http://dx.doi.org/10.13039/501100005895,"ThyssenKrupp",
http://dx.doi.org/10.13039/501100004403,"Thüringer Aufbaubank",
http://dx.doi.org/10.13039/501100004404,"Thüringer Ministerium für Bildung, Wissenschaft und Kultur",
http://dx.doi.org/10.13039/501100004538,"Thüringer Ministerium für Wirtschaft, Arbeit und Technologie",
http://dx.doi.org/10.13039/501100004519,"Tian Yuan Mathematical Foundation",
http://dx.doi.org/10.13039/501100007942,"Tianjin Normal University",
http://dx.doi.org/10.13039/501100004517,"Tianjin University",
http://dx.doi.org/10.13039/501100004712,"Tianjin University of Science and Technology",
http://dx.doi.org/10.13039/501100004510,"Tianshui Normal University",
http://dx.doi.org/10.13039/100004737,"Tidewater",
http://dx.doi.org/10.13039/501100008396,"Tietotekniikan ja Elektroniikan Seura",
http://dx.doi.org/10.13039/100003734,"Tim Duncan Foundation",
http://dx.doi.org/10.13039/100007178,"Tim Lindenfelser Lymphoma Research Fund",
http://dx.doi.org/10.13039/100004379,"Time Warner",
http://dx.doi.org/10.13039/501100000725,"Times Higher Education",
http://dx.doi.org/10.13039/100011185,"Timothy Pauxtis Foundation",
http://dx.doi.org/10.13039/100006038,"Tinker Foundation",
http://dx.doi.org/10.13039/501100003098,"Tip Fakültesi, Fatih Üniversitesi",
http://dx.doi.org/10.13039/501100003268,"Toa Pharmaceutical",
http://dx.doi.org/10.13039/501100006568,"Toagosei",
http://dx.doi.org/10.13039/100005188,"Tobacco-Related Disease Research Program",
http://dx.doi.org/10.13039/501100006004,"Tohoku University",
http://dx.doi.org/10.13039/501100006089,"Tojuro Iijima Foundation for Food Science and Technology",
http://dx.doi.org/10.13039/501100008671,"Tokuyama Science Foundation",
http://dx.doi.org/10.13039/100011313,"Tokyo Biochemical Research Foundation",
http://dx.doi.org/10.13039/501100004520,"Tokyo Institute of Technology",
http://dx.doi.org/10.13039/501100007951,"Tokyo Medical and Dental University",
http://dx.doi.org/10.13039/501100007777,"Tokyo University of Agriculture",
http://dx.doi.org/10.13039/100003035,"Tom Coughlin Jay Fund Foundation",
http://dx.doi.org/10.13039/100006367,"Tommy Fuss Fund",
http://dx.doi.org/10.13039/501100000306,"Tommy's Baby Charity",
http://dx.doi.org/10.13039/501100008566,"Tomsk State University",
http://dx.doi.org/10.13039/501100004204,"Tongji University",
http://dx.doi.org/10.13039/501100002566,"Tongmyong University of Information Technology",
http://dx.doi.org/10.13039/501100007413,"Tony Elumelu Foundation",
http://dx.doi.org/10.13039/100009807,"Tony’s Prostate Cancer Research",
http://dx.doi.org/10.13039/501100004522,"Top Institute Pharma",
http://dx.doi.org/10.13039/501100007207,"Toray Industries",
http://dx.doi.org/10.13039/501100007436,"Torben og Alice Frimodts Fond",
http://dx.doi.org/10.13039/100010823,"Tore Nilsons Stiftelse för Medicinsk Forskning",
http://dx.doi.org/10.13039/501100000100,"Toronto Arts Council",
http://dx.doi.org/10.13039/501100000181,"Toronto Rehab, University of Toronto",
http://dx.doi.org/10.13039/501100002202,"Toronto Rehabilitation Institute",
http://dx.doi.org/10.13039/100007464,"Torsten Söderbergs Stiftelse",
http://dx.doi.org/10.13039/501100008321,"Toshiba Medical Systems",
http://dx.doi.org/10.13039/501100000726,"Toshiba of Europe",
http://dx.doi.org/10.13039/501100007185,"Total",
http://dx.doi.org/10.13039/501100008757,"Totalförsvarets Forskningsinstitut",
http://dx.doi.org/10.13039/501100001473,"Tote board - Singapore",
http://dx.doi.org/10.13039/501100005695,"Tottori University",
http://dx.doi.org/10.13039/100008771,"Tourette Association of America",
http://dx.doi.org/10.13039/100009848,"Tower Cancer Research Foundation",
http://dx.doi.org/10.13039/100010062,"Towson University",
http://dx.doi.org/10.13039/501100005984,"Toyohashi University of Technology",
http://dx.doi.org/10.13039/100009584,"Toyota Foundation",
http://dx.doi.org/10.13039/501100004405,"Toyota Motor Corporation",
http://dx.doi.org/10.13039/100004362,"Toyota USA",
http://dx.doi.org/10.13039/100004214,"Tracy Jo Wilson Ovarian Cancer Foundation",
http://dx.doi.org/10.13039/501100007104,"Trakya Üniversitesi",
http://dx.doi.org/10.13039/100004796,"TransUnion",
http://dx.doi.org/10.13039/100004403,"Transamerica",
http://dx.doi.org/10.13039/100011487,"Transdisciplinary Research Academy, Texas Tech University",
http://dx.doi.org/10.13039/501100004523,"Transim Transportation Research",
http://dx.doi.org/10.13039/501100000902,"Translation Centre for the Bodies of the European Union",
http://dx.doi.org/10.13039/100010992,"Transplantation Society of Australia and New Zealand",
http://dx.doi.org/10.13039/501100001250,"Transport Accident Commission",
http://dx.doi.org/10.13039/100000132,"Transportation Research Board",
http://dx.doi.org/10.13039/100003330,"Travis Roy Foundation",
http://dx.doi.org/10.13039/100008707,"Treasury",
http://dx.doi.org/10.13039/501100001544,"Treasury, New Zealand",
http://dx.doi.org/10.13039/100006037,"Tree Research and Education Endowment Fund",
http://dx.doi.org/10.13039/100007146,"Tree Walkers International",
http://dx.doi.org/10.13039/501100000184,"Trent University",
http://dx.doi.org/10.13039/100009995,"Treuman Katz Center for Pediatric Bioethics",
